R,OptFlux,MinSumFlux,Constraint,Minset,MinActFlux1,MinActFlux2,MinActFlux3,MinActFlux4,MinActFlux5,MinActFlux6,MinActFlux7,MinActFlux8,MinActFlux9,MinActFlux10,MinActFlux11,MinActFlux12,MinActFlux13,MinActFlux14,MinActFlux15,MinActFlux16,MinActFlux17,MinActFlux18,MinActFlux19,MinActFlux20,MinActFlux21,MinActFlux22,MinActFlux23,MinActFlux24,MinActFlux25,MinActFlux26,MinActFlux27,MinActFlux28,MinActFlux29,MinActFlux30,MinActFlux31,MinActFlux32,MinActFlux33,MinActFlux34,MinActFlux35,MinActFlux36,MinActFlux37,MinActFlux38,MinActFlux39,MinActFlux40,MinActFlux41,MinActFlux42,MinActFlux43,MinActFlux44,MinActFlux45,MinActFlux46,MinActFlux47,MinActFlux48,MinActFlux49,MinActFlux50,MinActFlux51,MinActFlux52,MinActFlux53,MinActFlux54,MinActFlux55,MinActFlux56,MinActFlux57,MinActFlux58,MinActFlux59,MinActFlux60,MinActFlux61,MinActFlux62,MinActFlux63,MinActFlux64,MinActFlux65,MinActFlux66,MinActFlux67,MinActFlux68,MinActFlux69,MinActFlux70,MinActFlux71,MinActFlux72,MinActFlux73,MinActFlux74,MinActFlux75,MinActFlux76,MinActFlux77,MinActFlux78,MinActFlux79,MinActFlux80,MinActFlux81,MinActFlux82,MinActFlux83,MinActFlux84,MinActFlux85,MinActFlux86,MinActFlux87,MinActFlux88,MinActFlux89,MinActFlux90,MinActFlux91,MinActFlux92,MinActFlux93,MinActFlux94,MinActFlux95,MinActFlux96,MinActFlux97,MinActFlux98,MinActFlux99,MinActFlux100,MinActFlux101,MinActFlux102,MinActFlux103,MinActFlux104,MinActFlux105,MinActFlux106,MinActFlux107,MinActFlux108,MinActFlux109,MinActFlux110,MinActFlux111,MinActFlux112,MinActFlux113,MinActFlux114,MinActFlux115,MinActFlux116,MinActFlux117,MinActFlux118,MinActFlux119,MinActFlux120,MinActFlux121,MinActFlux122,MinActFlux123,MinActFlux124,MinActFlux125,MinActFlux126,MinActFlux127,MinActFlux128
R_NDPK2_bulg,376.171468836,376.171468836,0,0,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641,698.60415641
R_PFK_ther,2968.88839814,2968.88839814,0,0,4097.93425287,4097.93425287,4097.93425287,4097.93425287,4111.20125308,4097.93425287,4111.20125308,4111.20125308,4111.20125308,4097.93425287,4097.93425287,4111.20125308,4097.93425287,4111.20125308,4111.20125308,4097.93425287,4111.20125308,4097.93425287,4097.93425287,4097.93425287,4111.20125308,4111.20125308,4111.20125308,4111.20125308,4097.93425287,4111.20125308,4097.93425287,4111.20125308,4097.93425287,4097.93425287,4111.20125308,4097.93425287,4097.93425287,4097.93425287,4097.93425287,4111.20125308,4097.93425287,4111.20125308,4111.20125308,4097.93425287,4097.93425287,4097.93425287,4111.20125308,4111.20125308,4111.20125308,4111.20125308,4097.93425287,4111.20125308,4097.93425287,4097.93425287,4097.93425287,4097.93425287,4111.20125308,4097.93425287,4111.20125308,4111.20125308,4097.93425287,4111.20125308,4111.20125308,4097.93425287,4097.93425287,4111.20125308,4111.20125308,4097.93425287,4097.93425287,4111.20125308,4111.20125308,4097.93425287,4111.20125308,4097.93425287,4097.93425287,4111.20125308,4111.20125308,4097.93425287,4111.20125308,4111.20125308,4111.20125308,4097.93425287,4111.20125308,4111.20125308,4097.93425287,4111.20125308,4111.20125308,4097.93425287,4097.93425287,4097.93425287,4097.93425287,4097.93425287,4111.20125308,4111.20125308,4111.20125308,4111.20125308,4097.93425287,4111.20125308,4097.93425287,4111.20125308,4097.93425287,4111.20125308,4111.20125308,4097.93425287,4111.20125308,4111.20125308,4111.20125308,4097.93425287,4097.93425287,4111.20125308,4097.93425287,4097.93425287,4097.93425287,4097.93425287,4111.20125308,4097.93425287,4111.20125308,4097.93425287,4111.20125308,4111.20125308,4097.93425287,4111.20125308,4097.93425287,4097.93425287,4111.20125308,4111.20125308,4097.93425287,4097.93425287,4111.20125308,4111.20125308,4111.20125308,4097.93425287
M_trp_L_c_bulg_src,74.4179466889,74.4179466889,0,0,7.65931535,7.65931535,7.65931535,7.65931535,20.92631556,7.65931535,20.92631556,20.92631556,20.92631556,7.65931535,7.65931535,20.92631556,7.65931535,20.92631556,20.92631556,7.65931535,20.92631556,7.65931535,7.65931535,7.65931535,20.92631556,20.92631556,20.92631556,20.92631556,7.65931535,20.92631556,7.65931535,20.92631556,7.65931535,7.65931535,20.92631556,7.65931535,7.65931535,7.65931535,7.65931535,20.92631556,7.65931535,20.92631556,20.92631556,7.65931535,7.65931535,7.65931535,20.92631556,20.92631556,20.92631556,20.92631556,7.65931535,20.92631556,7.65931535,7.65931535,7.65931535,7.65931535,20.92631556,7.65931535,20.92631556,20.92631556,7.65931535,20.92631556,20.92631556,7.65931535,7.65931535,20.92631556,20.92631556,7.65931535,7.65931535,20.92631556,20.92631556,7.65931535,20.92631556,7.65931535,7.65931535,20.92631556,20.92631556,7.65931535,20.92631556,20.92631556,20.92631556,7.65931535,20.92631556,20.92631556,7.65931535,20.92631556,20.92631556,7.65931535,7.65931535,7.65931535,7.65931535,7.65931535,20.92631556,20.92631556,20.92631556,20.92631556,7.65931535,20.92631556,7.65931535,20.92631556,7.65931535,20.92631556,20.92631556,7.65931535,20.92631556,20.92631556,20.92631556,7.65931535,7.65931535,20.92631556,7.65931535,7.65931535,7.65931535,7.65931535,20.92631556,7.65931535,20.92631556,7.65931535,20.92631556,20.92631556,7.65931535,20.92631556,7.65931535,7.65931535,20.92631556,20.92631556,7.65931535,7.65931535,20.92631556,20.92631556,20.92631556,7.65931535
R_PKL_bulg,143.920369957,143.920369957,0,0,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706,267.28068706
R_HEX1_ther,3980.43092242,3980.43092242,0,0,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258,5185.89613258
R_PEPTL_bulg,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R_ACt6_ther,-28235.1843009,-28235.1843009,0,0,-48186.8239632,-48195.2511979,-48172.6713086,-48191.8490038,-48451.278313,-48183.4217691,-48462.0287735,-48484.6086628,-48476.4169185,-48209.4038524,-48191.8490038,-48470.4560082,-48169.2691145,-48484.6086628,-48451.278313,-48191.8490038,-48447.8761189,-48169.2691145,-48175.2300248,-48195.2511979,-48447.8761189,-48451.278313,-48443.0865687,-48470.4560082,-48206.0016584,-48453.8370292,-48209.4038524,-48473.8582023,-48206.0016584,-48169.2691145,-48462.0287735,-48183.6572595,-48175.2300248,-48183.6572595,-48209.4038524,-48465.666458,-48169.2691145,-48447.8761189,-48470.4560082,-48206.0016584,-48197.8099141,-48195.2511979,-48451.278313,-48484.6086628,-48439.6843747,-48462.2642639,-48186.8239632,-48443.0865687,-48187.0594536,-48186.8239632,-48178.6322189,-48183.4217691,-48443.0865687,-48172.6713086,-48447.8761189,-48462.0287735,-48201.2121082,-48462.2642639,-48473.8582023,-48201.2121082,-48183.6572595,-48473.8582023,-48465.666458,-48164.4795643,-48183.4217691,-48462.0287735,-48453.8370292,-48161.0773702,-48488.0108569,-48164.4795643,-48187.0594536,-48453.8370292,-48453.8370292,-48161.0773702,-48465.4309676,-48457.2392233,-48439.6843747,-48161.0773702,-48488.0108569,-48479.8191126,-48209.4038524,-48488.0108569,-48476.4169185,-48178.6322189,-48201.2121082,-48175.2300248,-48197.8099141,-48172.6713086,-48488.0108569,-48479.8191126,-48479.8191126,-48439.6843747,-48161.0773702,-48470.4560082,-48164.4795643,-48443.0865687,-48195.2511979,-48473.8582023,-48465.666458,-48191.8490038,-48439.6843747,-48465.666458,-48465.4309676,-48175.2300248,-48186.8239632,-48465.4309676,-48206.0016584,-48172.6713086,-48164.4795643,-48187.0594536,-48476.4169185,-48183.6572595,-48457.2392233,-48197.8099141,-48484.6086628,-48476.4169185,-48187.0594536,-48462.2642639,-48178.6322189,-48201.2121082,-48465.4309676,-48457.2392233,-48197.8099141,-48178.6322189,-48457.2392233,-48479.8191126,-48462.2642639,-48183.4217691
R_LYSTRS_bulg,50.0057843593,50.0057843593,0,0,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524,92.86788524
R_RPI_ther,-174.695896145,-174.695896145,0,0,-251.11525158,-251.11525158,-251.11525158,-251.11525158,-237.84825137,-251.11525158,-237.84825137,-237.84825137,-237.84825137,-251.11525158,-251.11525158,-237.84825137,-251.11525158,-237.84825137,-237.84825137,-251.11525158,-237.84825137,-251.11525158,-251.11525158,-251.11525158,-237.84825137,-237.84825137,-237.84825137,-237.84825137,-251.11525158,-237.84825137,-251.11525158,-237.84825137,-251.11525158,-251.11525158,-237.84825137,-251.11525158,-251.11525158,-251.11525158,-251.11525158,-237.84825137,-251.11525158,-237.84825137,-237.84825137,-251.11525158,-251.11525158,-251.11525158,-237.84825137,-237.84825137,-237.84825137,-237.84825137,-251.11525158,-237.84825137,-251.11525158,-251.11525158,-251.11525158,-251.11525158,-237.84825137,-251.11525158,-237.84825137,-237.84825137,-251.11525158,-237.84825137,-237.84825137,-251.11525158,-251.11525158,-237.84825137,-237.84825137,-251.11525158,-251.11525158,-237.84825137,-237.84825137,-251.11525158,-237.84825137,-251.11525158,-251.11525158,-237.84825137,-237.84825137,-251.11525158,-237.84825137,-237.84825137,-237.84825137,-251.11525158,-237.84825137,-237.84825137,-251.11525158,-237.84825137,-237.84825137,-251.11525158,-251.11525158,-251.11525158,-251.11525158,-251.11525158,-237.84825137,-237.84825137,-237.84825137,-237.84825137,-251.11525158,-237.84825137,-251.11525158,-237.84825137,-251.11525158,-237.84825137,-237.84825137,-251.11525158,-237.84825137,-237.84825137,-237.84825137,-251.11525158,-251.11525158,-237.84825137,-251.11525158,-251.11525158,-251.11525158,-251.11525158,-237.84825137,-251.11525158,-237.84825137,-251.11525158,-237.84825137,-237.84825137,-251.11525158,-237.84825137,-251.11525158,-251.11525158,-237.84825137,-237.84825137,-251.11525158,-251.11525158,-237.84825137,-237.84825137,-237.84825137,-251.11525158
R_TYRTRS_bulg,19.2464847144,19.2464847144,0,0,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161,35.74347161
R_PGGT2_ther,71.7151916383,71.7151916383,0,0,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164,71.71519164
R_LPGS_LLA_ther,1.38279472911,1.38279472911,0,0,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473,1.38279473
R_CYSS_bulg,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R_PUNP6_ther,0.0,0.0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
R_PYK_ther,5115.13796419,5115.13796419,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R_TMDK1_bulg,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
