Time_[h],R_EX_for_e_,R_biomass_LBUL10_bulg,sumQpcrBul,R_biomass_LBUL10_bulg_log,R_biomass_STR_ther,sumQpcrTher,R_biomass_STR_ther_log,R_EX_lcts_e_,R_EX_lac_L_e_,R_EX_gal_e_,R_EX_succ_e_,R_EX_val_L_e_,R_EX_ser_L_e_,R_EX_gln_L_e_,R_EX_lys_L_e_,R_EX_leu_L_e_,R_EX_met_L_e_,R_EX_trp_L_e_,R_EX_phe_L_e_,R_EX_ile_L_e_,R_EX_ac_e_,R_EX_pyr_e_
23.5,-0.234063037305,-0.00945359766697,459976833.965,0.013975796741,1.92594238196e-08,1369766734.91,-0.00900836835338,-0.303483399804,0.658246248557,0.274572666391,-0.136696266281,0.0214079473553,0.00855797341131,0.014307093716,0.00488932936115,0.0123100287304,0.000760996970909,2.20765430803e-05,0.00539229579414,0.0129819331345,-0.115196550545,-0.00393152146802
23.6,-0.231873150915,-0.0101514319692,459526322.078,0.0119972440881,1.72717326207e-08,1369766737.41,-0.00978489170532,-0.298896722614,0.646827969206,0.269769970075,-0.135298068788,0.0211160855219,0.00841754526949,0.0140406728779,0.00481136302189,0.0121581229252,0.000747285306561,2.1388481981e-05,0.0053449915726,0.0128488840026,-0.115063860503,-0.00384362273318
23.7,-0.229688495207,-0.0108924857004,459043235.401,0.00987913252628,1.54891833971e-08,1369766739.66,-0.0106152888829,-0.294394184802,0.635645400673,0.265068358952,-0.133906330439,0.0208275269046,0.00827941328526,0.0137785336829,0.00473467850294,0.012007952938,0.00073386205897,2.07246110105e-05,0.00529803838307,0.0127163059493,-0.114931875161,-0.00375781727545
23.8,-0.227509470268,-0.0116796468027,458525630.297,0.00761219248645,1.3890604234e-08,1369766741.67,-0.01150325554,-0.289974007219,0.624693002082,0.260465375363,-0.13252135082,0.0205422758707,0.00814354955549,0.0135206597971,0.00465925824011,0.0118595112733,0.000720720470345,2.00839846349e-05,0.00525143707004,0.0125842347714,-0.114800587813,-0.00367405655011
23.9,-0.225336465066,-0.012515964904,457971443.924,0.00518659918022,1.24570082882e-08,1369766743.47,-0.0124527320204,-0.285634452266,0.613965375299,0.255958628492,-0.131143415705,0.0202603344685,0.0080099258908,0.0132670314476,0.00458508466134,0.011712789843,0.000707853950983,1.94656979296e-05,0.0052051883323,0.0124527047655,-0.114669991841,-0.00359229287143
24.0,-0.223169857598,-0.0134046588696,457378489.085,0.00259194822184,1.11713682757e-08,1369766745.09,-0.0134679184485,-0.281373822867,0.603457261069,0.25154579239,-0.129772797353,0.0199817025359,0.00787851385985,0.0130176256539,0.00451214020353,0.0115677799994,0.000695256075126,1.88688846811e-05,0.00515929272796,0.0123217487559,-0.114540080721,-0.0035124794198
24.1,-0.221010015029,-0.0143491243653,456744449.051,-0.000182768394688,1.00184142331e-08,1369766746.53,-0.0145532905736,-0.277190461472,0.593163535254,0.247224604063,-0.128409754814,0.0197063778065,0.0077492848311,0.0127724164505,0.00444040732829,0.0114244725669,0.00068292057691,1.82927155854e-05,0.00511375067933,0.0121913981228,-0.114410848014,-0.00343457024673
24.2,-0.218857293833,-0.015352941379,456066872.401,-0.00314918566961,8.98445215112e-09,1369766747.84,-0.0157136163792,-0.27308274908,0.583079205171,0.242992861616,-0.127054534233,0.0194343560117,0.0076222100123,0.0125313750994,0.00436986853675,0.0112828578727,0.00067084134639,1.77363965371e-05,0.00506856247775,0.0120616828307,-0.11428228737,-0.00335852027791
24.3,-0.216712039933,-0.0164198816313,455343167.917,-0.00631958797701,8.05720132641e-09,1369766749.0,-0.0169539734626,-0.269049104289,0.573199406029,0.238848422453,-0.125707369159,0.0191656309809,0.0074972604878,0.012294470295,0.00430050638334,0.0111429257759,0.000659012425661,1.71991670032e-05,0.00502372828822,0.0119326314579,-0.114154392524,-0.0032842853144
24.4,-0.214574588835,-0.017553915802,454570599.598,-0.0097069300471,7.22564849994e-09,1369766750.05,-0.018279767183,-0.265087982368,0.563519397464,0.23478920154,-0.124368480849,0.0189001947379,0.0073744072536,0.0120616683597,0.00423230348875,0.0110046656963,0.000647428005054,1.66802984786e-05,0.004979248154,0.0118042712263,-0.114027157296,-0.00321182203224
24.5,-0.212445265767,-0.018759220481,453746281.847,-0.0133248560836,6.4799170488e-09,1369766750.98,-0.0196967495733,-0.261197874352,0.554034560168,0.230813169716,-0.123038078578,0.0186380375946,0.00725362125047,0.0118329334307,0.00416524255194,0.0108680666421,0.000636082419419,1.61790930184e-05,0.00493512200102,0.0116766280311,-0.113900575585,-0.00314108798049
24.6,-0.210324385813,-0.0200401847441,452867174.908,-0.0171877164767,5.81114967834e-09,1369766751.83,-0.0212110389957,-0.257377306162,0.544740392605,0.22691835206,-0.121716359945,0.0183791482417,0.00713487339498,0.0116082276388,0.00409930636137,0.0107331172355,0.000624970144493,1.56948818418e-05,0.00489134964226,0.0115497264711,-0.113774641376,-0.00307204157798
24.7,-0.208212254049,-0.0214014162363,451930080.63,-0.0213105814939,5.21140322132e-09,1369766752.58,-0.022829140516,-0.25362483774,0.535632507824,0.223102826302,-0.120403511181,0.0181235138366,0.00701813460873,0.0113875112788,0.00403447780542,0.0105998057391,0.000614085793344,1.52270240063e-05,0.00484793078197,0.0114235898795,-0.11364934873,-0.00300464210865
24.8,-0.206109165678,-0.0228477466329,450931638.65,-0.0257092512425,4.67355429422e-09,1369766753.26,-0.0245579669572,-0.249939062214,0.526706630357,0.219364721296,-0.119099707453,0.0178711200882,0.00690337584572,0.011170742972,0.00397073988207,0.0104681200797,0.000603424112903,1.47749051456e-05,0.0048048650198,0.0112982403541,-0.113524691786,-0.00293884971591
24.9,-0.20401540616,-0.0243842363279,449868323.103,-0.0304002611042,4.19121469062e-09,1369766753.86,-0.0264048605785,-0.246318605079,0.517958593193,0.215702215525,-0.117805113168,0.0176219513392,0.00679056811801,0.0109578798203,0.00390807570785,0.0103380478721,0.000592979980571,1.43379362701e-05,0.00476215185482,0.0111736987885,-0.113400664762,-0.00287462539589
25.0,-0.201931251354,-0.0260161781874,448736439.965,-0.0354008817385,3.75865550631e-09,1369766754.41,-0.0283776153097,-0.242762123398,0.509384334854,0.212113535667,-0.116519882274,0.0173759906448,0.00667968251974,0.0107488775539,0.0038464685261,0.010209576442,0.000582748400903,1.39155526256e-05,0.00471979068944,0.0110499849023,-0.113277261952,-0.00281193098975
25.1,-0.199856967642,-0.0277491001804,447532125.174,-0.0407291126428,3.37073909532e-09,1369766754.89,-0.0304844994504,-0.239268305027,0.500979896532,0.208596955193,-0.115244158562,0.0171332198496,0.00657069024952,0.0105436906701,0.00378590171464,0.0100826928472,0.000572724502381,1.35072126076e-05,0.00467778083326,0.0109271172724,-0.113154477721,-0.00275072917519
25.2,-0.197792812072,-0.0295887666852,446251343.652,-0.0464036681366,3.02285804837e-09,1369766755.33,-0.0327342787246,-0.235835867855,0.492741419315,0.205150793018,-0.113978075959,0.0168936196612,0.00646356263135,0.0103422725661,0.00372635879273,0.00995738389873,0.000562903534247,1.31123967273e-05,0.00463612150672,0.0108051133633,-0.11303230651,-0.00269098345719
25.3,-0.195739032487,-0.0315411782466,444889889.398,-0.0524439545172,2.71088046921e-09,1369766755.72,-0.0351362395497,-0.232463559065,0.484665141494,0.201773412185,-0.112721758827,0.0166571697212,0.00635827113413,0.0101445756643,0.00366782342751,0.00983363618119,0.000553280863426,1.27306066291e-05,0.00459481184478,0.0106839895574,-0.112910742831,-0.00263265815812
25.4,-0.193695867661,-0.0336125695389,443443386.821,-0.0588700370033,2.43110089873e-09,1369766756.08,-0.0377002123556,-0.229150154417,0.476747395931,0.198463218599,-0.111475322246,0.0164238486737,0.00625478738969,0.0099505515309,0.00361027943991,0.00971143607155,0.000543851971517,1.23613641533e-05,0.00455385090042,0.0105637611861,-0.112789781267,-0.0025757184072
25.5,-0.191663547431,-0.0358094052698,441907293.494,-0.0657025949513,2.18019630403e-09,1369766756.39,-0.0404365947524,-0.225894457541,0.468984607514,0.19521865979,-0.110238872309,0.016193634231,0.00615308320965,0.00976015098842,0.0035537108099,0.0095907697578,0.000534612451854,1.20042104454e-05,0.00451323764805,0.0104444425593,-0.112669416468,-0.0025201301295
25.6,-0.189642292836,-0.0381383737404,440276904.532,-0.0729628636985,1.95518660968e-09,1369766756.67,-0.0433563743081,-0.222695299257,0.461373290673,0.192038223724,-0.109012506398,0.0159665032373,0.00605313060093,0.00957332422125,0.00349810168145,0.00947162325657,0.000525558006647,1.16587051066e-05,0.00447297098688,0.0103260469959,-0.112549643156,-0.00246586003443
25.7,-0.187632316247,-0.0406063777552,438547358.803,-0.0806725612559,1.75339930241e-09,1369766756.93,-0.046471150656,-0.219551536905,0.453910046973,0.188920437641,-0.10779631347,0.0157424317291,0.0059549017801,0.00939002087584,0.0034434363668,0.00935398243006,0.000516684444184,1.13244253855e-05,0.00443304974412,0.0102085868528,-0.112430456118,-0.00241287560393
25.8,-0.185633821505,-0.0432205225633,436713647.2,-0.0888537979518,1.57243768877e-09,1369766757.16,-0.0497931566012,-0.216462053697,0.446591562765,0.185863866938,-0.106590374327,0.0155213949941,0.00585836918665,0.00921019015476,0.00338969935044,0.00923783300223,0.00050798767611,1.10009654075e-05,0.00439347267814,0.010092073555,-0.112311850207,-0.0023611450802
25.9,-0.183647004054,-0.0459881004907,434770623.209,-0.097528967016,1.41015242883e-09,1369766757.36,-0.0533352778433,-0.213425758084,0.439414606908,0.182867114078,-0.10539476189,0.015303367627,0.00576350549515,0.00903378090521,0.00333687529259,0.00912316057429,0.000499463714769,1.06879354411e-05,0.00435423848154,0.00997651762413,-0.112193820342,-0.00231063745326
26.0,-0.18167205108,-0.0489165719201,432713016.012,-0.106720614003,1.26461600782e-09,1369766757.54,-0.0571110708723,-0.210441583136,0.432376028558,0.179928817537,-0.104209541462,0.0150883235838,0.00567028362637,0.00886074170229,0.00328494903232,0.00900995063952,0.000491108670612,1.03849611979e-05,0.00431534578412,0.00986192870734,-0.112076361504,-0.0022613224482
26.1,-0.179709141643,-0.0520135422598,430535446.374,-0.11645128288,1.13409984234e-09,1369766757.71,-0.0611347785254,-0.20750848594,0.425472755011,0.177047650783,-0.103034770996,0.014876236233,0.00557867675748,0.008691020927,0.00323390559024,0.00889818859739,0.000482918749677,1.00916831662e-05,0.00427679315575,0.00974831560559,-0.111959468738,-0.00221317051227
26.2,-0.177758446811,-0.0552867345495,428232445.565,-0.126743336587,1.01705374946e-09,1369766757.85,-0.0654213426225,-0.20462544702,0.418701789608,0.174222321283,-0.101870501343,0.0146670784052,0.00548865833133,0.00852456683946,0.00318373017091,0.00878785976714,0.000474890251121,9.80775597534e-06,0.0042385791092,0.00963568630149,-0.111843137152,-0.00216615280183
26.3,-0.175820129803,-0.0587439573521,425798477.555,-0.13761874987,9.12087534674e-10,1369766757.99,-0.069986413014,-0.201791469756,0.412060209704,0.171451569546,-0.100716776514,0.0144608224407,0.00540020206484,0.00836132764729,0.00313440816482,0.0086789494006,0.000467019564825,9.53284778932e-06,0.00420070210282,0.00952404798685,-0.111727361913,-0.00212024116915
26.4,-0.173894346118,-0.0623930675981,423227964.718,-0.149098872266,8.17954480128e-10,1369766758.1,-0.0748463522883,-0.199005579834,0.405545164689,0.16873416819,-0.0995736339203,0.0142574402346,0.00531328195658,0.00820125156963,0.00308592515015,0.00857144269458,0.000459303169055,9.26663972896e-06,0.00416316054322,0.00941340708965,-0.111612138248,-0.00207540814917
26.5,-0.171981243675,-0.0662419280738,420515317.26,-0.161204159274,7.33536536923e-10,1369766758.21,-0.0800182352895,-0.196266824701,0.399153874064,0.166068921038,-0.0984411046186,0.0140569032802,0.00522787229358,0.00804428689675,0.00303826689416,0.00846532480249,0.000451737628184,9.00882532058e-06,0.00412595278782,0.00930376930064,-0.111497461443,-0.00203162694618
26.6,-0.170080962944,-0.0702983592798,417654966.562,-0.173953869929,6.57831045699e-10,1369766758.31,-0.0855198424948,-0.193574273037,0.392883625573,0.163454662243,-0.097319213548,0.0138591827103,0.0051439476574,0.00789038204564,0.00299141935434,0.00836058084562,0.000444319590471,8.75910996992e-06,0.00408907714731,0.00919513959944,-0.111383326843,-0.00198887142051
26.7,-0.16819363709,-0.0745700854401,414641402.582,-0.18736572937,5.8993882772e-10,1369766758.39,-0.0913696461907,-0.190927014237,0.386731773384,0.160890255441,-0.0962079797623,0.013664249337,0.0050614829295,0.00773948561162,0.00294536867928,0.00825719592367,0.0004370457859,8.51721046032e-06,0.00405253188808,0.00908752228017,-0.111269729848,-0.00194711607523
26.8,-0.1663193921,-0.079064674503,411469215.438,-0.201455555387,5.29053505037e-10,1369766758.47,-0.0975867882705,-0.188324157913,0.380695736329,0.158374592924,-0.0951074166568,0.0134720736894,0.00498045329599,0.00759154641635,0.00290010120927,0.00815515512496,0.00042991302407,8.28285447375e-06,0.00401631523456,0.00898092097658,-0.111156665917,-0.00190633604284
26.9,-0.164458346926,-0.0837894720603,408133141.216,-0.216236848535,4.74451922875e-10,1369766758.54,-0.10419104836,-0.1857648334,0.374772996179,0.155906594846,-0.0940175321902,0.0132826260495,0.00490083425169,0.00744651355213,0.00285560347674,0.00805444353594,0.000422918192146,8.05578013368e-06,0.00398042537146,0.00887533868662,-0.11104413056,-0.00186650707206
