consets.csv,1
R_PGGT2_ther,71.7151916383
R_NNAT_ther,1.03709604683
R_LPGS_LLA_ther,1.38279472911
R_CYSS_bulg,0.0
R_PUNP6_ther,0.0
R_PYK_ther,4455.57349489
R_TMDK1_bulg,0.0
R_IMPD_ther,52.9050980502
R_MACPMT_bulg,352.852219764
R_ACGALpts_bulg,0.0
R_MALTTRabc_ther,0.0
M_trp_L_c_ther_src,63.1499306204
R_CGPT_bulg,3.89795060794
R_EX_trp_L_e_,7.14376934397
R_CYSt6_ther,-6.15574120241
R_URIK1_ther,0.0
R_ARGSL_ther,0.0
R_ALA_Lt6_bulg,0.0
R_FLVR_ther,0.0
M_ile_L_c_bulg_src,29.5571015257
R_AMALT1_ther,0.0
R_UAAGDS_bulg,41.3556153034
M_cys_L_c_ther_src,0.0
R_PGSA_LLA_ther,171.754628644
R_HCYSMT_ther,0.0
R_EX_btn_e_,-0.00282870145714
R_SERt6_bulg,0.0
M_gly_c_bulg_src,57.7394541431
R_ARGTRS_ther,30.9031575376
R_EX_lcts_e_,-5834.79479723
R_L_LACt2_ther,-4851.7103108
R_MCMAT3_bulg,46.6735740428
R_DHQD_ther,174.695896145
R_NH3t_bulg,0.0
R_HXANt2_bulg,0.0
R_DTMPK_bulg,4.88686463736
R_AHMMPS_ther,0.0
R_FE3t4_ther,0.0
R_UAGDP_ther,143.430383277
R_MNLpts_bulg,0.0
R_MCMAT4_bulg,46.6735740428
R_HTDHL6_ther,110.162646752
R_EX_tyr_L_e_,85.6285872306
R_UPPRT_ther,0.0
R_GPDDA4_bulg,0.0
R_MAN6PI_ther,0.0
R_URIDK1_ther,288.554113932
R_CO2t_bulg,-213.628059966
R_UDCPK_ther,0.0
R_ATPM_ther,0.0
R_ARGabc_bulg,-10614.8944452
R_FORt2_ther,-664.17056329
R_ASNTRS_ther,107.489243609
R_URIK2_bulg,0.0
R_ADPT_bulg,11.6683935107
R_EX_oxa_e_,0.0
R_AICART_ther,99.7322892225
R_PROLBabc_ther,0.0
R_GRTT_bulg,0.0565740291428
R_HTDHL6_bulg,46.6735740428
R_EX_his_L_e_,0.0
R_PDH_ther,537.392452569
R_EX_fol_e_,0.0
R_GALM_ther,0.0
