R,OptFlux,MinSumFlux,Constraint,Minset,MinActFlux1,MinActFlux2,MinActFlux3,MinActFlux4,MinActFlux5,MinActFlux6,MinActFlux7,MinActFlux8,MinActFlux9,MinActFlux10,MinActFlux11,MinActFlux12,MinActFlux13,MinActFlux14,MinActFlux15,MinActFlux16,MinActFlux17,MinActFlux18,MinActFlux19,MinActFlux20,MinActFlux21,MinActFlux22,MinActFlux23,MinActFlux24,MinActFlux25,MinActFlux26,MinActFlux27,MinActFlux28,MinActFlux29,MinActFlux30,MinActFlux31,MinActFlux32,MinActFlux33,MinActFlux34,MinActFlux35,MinActFlux36,MinActFlux37,MinActFlux38,MinActFlux39,MinActFlux40,MinActFlux41,MinActFlux42,MinActFlux43,MinActFlux44,MinActFlux45,MinActFlux46,MinActFlux47,MinActFlux48,MinActFlux49,MinActFlux50,MinActFlux51,MinActFlux52,MinActFlux53,MinActFlux54,MinActFlux55,MinActFlux56,MinActFlux57,MinActFlux58,MinActFlux59,MinActFlux60,MinActFlux61,MinActFlux62,MinActFlux63,MinActFlux64,MinActFlux65,MinActFlux66,MinActFlux67,MinActFlux68,MinActFlux69,MinActFlux70,MinActFlux71,MinActFlux72,MinActFlux73,MinActFlux74,MinActFlux75,MinActFlux76,MinActFlux77,MinActFlux78,MinActFlux79,MinActFlux80,MinActFlux81,MinActFlux82,MinActFlux83,MinActFlux84,MinActFlux85,MinActFlux86,MinActFlux87,MinActFlux88,MinActFlux89,MinActFlux90,MinActFlux91,MinActFlux92,MinActFlux93,MinActFlux94,MinActFlux95,MinActFlux96,MinActFlux97,MinActFlux98,MinActFlux99,MinActFlux100,MinActFlux101,MinActFlux102,MinActFlux103,MinActFlux104,MinActFlux105,MinActFlux106,MinActFlux107,MinActFlux108,MinActFlux109,MinActFlux110,MinActFlux111,MinActFlux112,MinActFlux113,MinActFlux114,MinActFlux115,MinActFlux116,MinActFlux117,MinActFlux118,MinActFlux119,MinActFlux120,MinActFlux121,MinActFlux122,MinActFlux123,MinActFlux124,MinActFlux125,MinActFlux126,MinActFlux127,MinActFlux128
R_CHLabc_bulg,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R_SERt6_ther,20519.9832033,20519.9832033,0,1,59854.359666,59871.2022002,59857.76186,59857.76186,59875.9917504,59826.0424217,59871.2022002,59857.76186,59879.3939445,59899.5194445,59653.8549409,59677.382635,59650.4527468,59899.5194445,59597.101224,59673.980441,59854.359666,59665.7886967,59891.3277003,59822.6402276,59830.8319719,59846.1679217,59608.6951624,59899.5194445,59632.2228565,59891.3277003,59642.2610026,59867.8000061,59834.2341659,59600.5034181,59854.359666,59650.4527468,59875.9917504,59632.2228565,59624.0311122,59822.6402276,59628.8206624,59894.7298943,59669.1908908,59894.7298943,59620.6289181,59822.6402276,59645.6631966,59891.3277003,59894.7298943,59624.0311122,59822.6402276,59673.980441,59597.101224,59902.9216386,59645.6631966,59632.2228565,59826.0424217,59849.5701158,59673.980441,59624.0311122,59849.5701158,59665.7886967,59826.0424217,59632.2228565,59830.8319719,59624.0311122,59902.9216386,59834.2341659,59677.382635,59902.9216386,59605.2929683,59854.359666,59834.2341659,59608.6951624,59653.8549409,59600.5034181,59849.5701158,59620.6289181,59653.8549409,59879.3939445,59642.2610026,59669.1908908,59665.7886967,59645.6631966,59846.1679217,59846.1679217,59650.4527468,59673.980441,59665.7886967,59867.8000061,59875.9917504,59894.7298943,59677.382635,59669.1908908,59891.3277003,59628.8206624,59899.5194445,59846.1679217,59620.6289181,59871.2022002,59669.1908908,59628.8206624,59857.76186,59597.101224,59849.5701158,59826.0424217,59605.2929683,59653.8549409,59879.3939445,59642.2610026,59597.101224,59645.6631966,59830.8319719,59605.2929683,59879.3939445,59875.9917504,59605.2929683,59642.2610026,59871.2022002,59867.8000061,59650.4527468,59620.6289181,59867.8000061,59902.9216386,59830.8319719,59600.5034181,59834.2341659,59608.6951624,59677.382635,59600.5034181,59608.6951624,59628.8206624
R_PUNP3_bulg,0.0,0.0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
R_GMPR_ther,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R_GTAglcS_bulg,3.89795060794,3.89795060794,0,0,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113,7.23905113
R_GLUDy_ther,10177.1805862,10177.1805862,0,0,20723.2297823,20733.7534895,20723.2297823,20723.2297823,20726.6771623,20715.3872176,20726.6771623,20730.3061096,20733.7534895,20741.5960543,20587.8164872,20595.6590519,20587.8164872,20734.519727,20576.5265426,20595.6590519,20723.2297823,20588.5827247,20734.519727,20715.3872176,20715.3872176,20723.2297823,20576.5265426,20741.5960543,20577.29278,20734.519727,20587.8164872,20733.7534895,20722.4635449,20576.5265426,20730.3061096,20580.74016,20726.6771623,20584.3691073,20584.3691073,20715.3872176,20584.3691073,20741.5960543,20595.6590519,20734.519727,20584.3691073,20722.4635449,20587.8164872,20741.5960543,20741.5960543,20577.29278,20722.4635449,20595.6590519,20569.4502153,20741.5960543,20580.74016,20577.29278,20722.4635449,20723.2297823,20588.5827247,20584.3691073,20730.3061096,20595.6590519,20722.4635449,20584.3691073,20715.3872176,20577.29278,20734.519727,20715.3872176,20595.6590519,20741.5960543,20576.5265426,20730.3061096,20715.3872176,20576.5265426,20580.74016,20576.5265426,20723.2297823,20584.3691073,20580.74016,20726.6771623,20587.8164872,20588.5827247,20595.6590519,20580.74016,20723.2297823,20730.3061096,20580.74016,20588.5827247,20588.5827247,20733.7534895,20733.7534895,20734.519727,20588.5827247,20595.6590519,20741.5960543,20577.29278,20734.519727,20730.3061096,20577.29278,20733.7534895,20588.5827247,20584.3691073,20730.3061096,20576.5265426,20730.3061096,20715.3872176,20569.4502153,20587.8164872,20733.7534895,20580.74016,20569.4502153,20587.8164872,20722.4635449,20576.5265426,20726.6771623,20733.7534895,20569.4502153,20580.74016,20726.6771623,20726.6771623,20587.8164872,20577.29278,20726.6771623,20734.519727,20722.4635449,20569.4502153,20722.4635449,20569.4502153,20588.5827247,20569.4502153,20569.4502153,20577.29278
R_EX_asp_L_e_,0.0,0.0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
R_AHSERL3_ther,0.0,0.0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
R_ASPTA6_ther,-49.8438261759,-49.8438261759,0,0,-49.84382618,-41.6520819,-49.84382618,-49.84382618,-49.84382618,-41.6520819,-41.6520819,-49.84382618,-49.84382618,-49.84382618,-49.84382618,-49.84382618,-49.84382618,-49.84382618,-41.6520819,-49.84382618,-49.84382618,-41.6520819,-41.6520819,-41.6520819,-49.84382618,-41.6520819,-49.84382618,-49.84382618,-49.84382618,-41.6520819,-41.6520819,-41.6520819,-49.84382618,-41.6520819,-49.84382618,-49.84382618,-49.84382618,-49.84382618,-41.6520819,-41.6520819,-49.84382618,-41.6520819,-41.6520819,-41.6520819,-41.6520819,-41.6520819,-41.6520819,-41.6520819,-41.6520819,-41.6520819,-41.6520819,-49.84382618,-41.6520819,-49.84382618,-41.6520819,-49.84382618,-41.6520819,-41.6520819,-49.84382618,-41.6520819,-41.6520819,-41.6520819,-41.6520819,-49.84382618,-49.84382618,-41.6520819,-49.84382618,-49.84382618,-49.84382618,-49.84382618,-49.84382618,-49.84382618,-49.84382618,-49.84382618,-49.84382618,-41.6520819,-41.6520819,-41.6520819,-49.84382618,-49.84382618,-41.6520819,-41.6520819,-41.6520819,-41.6520819,-41.6520819,-41.6520819,-49.84382618,-49.84382618,-41.6520819,-41.6520819,-49.84382618,-41.6520819,-49.84382618,-41.6520819,-41.6520819,-49.84382618,-49.84382618,-41.6520819,-41.6520819,-41.6520819,-41.6520819,-49.84382618,-49.84382618,-41.6520819,-41.6520819,-41.6520819,-49.84382618,-49.84382618,-49.84382618,-41.6520819,-41.6520819,-41.6520819,-49.84382618,-49.84382618,-49.84382618,-49.84382618,-49.84382618,-41.6520819,-41.6520819,-41.6520819,-49.84382618,-41.6520819,-41.6520819,-49.84382618,-49.84382618,-41.6520819,-49.84382618,-49.84382618,-49.84382618,-41.6520819,-49.84382618,-49.84382618
R_CYSTGL_bulg,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R_LCTSt6_ther,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R_NMNS_ther,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R_PYDXK_ther,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R_PMANM_ther,0.0,0.0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
R_PRASCS_bulg,0.0,0.0,0,0,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949,102.1882949
R_FRDx_ther,146.559480395,146.559480395,0,0,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253,177.46506253
R_NADK_bulg,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R_ASPCT_ther,73.9265108759,73.9265108759,0,0,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088,73.92651088
R_DRPA_ther,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
